"ZUPANIJA_MBR";"GROP_MBR";"GROP_NAZIV";"GROP_VRSTA";"NASELJE_MBR";"NASELJE_NAZIV";"ULICA_MBR";"ULICA_NAZIV"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350122";"HERCEGOVAČKI PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350140";"HRVATSKIH VITEZOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350074";"IKIČINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350071";"IMOTSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350033";"JELAČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350011";"JELENINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350128";"JERKOVIĆEV PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350063";"JOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350080";"KAŠIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350040";"KATIĆEV PROLAZ"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350058";"KIJEVSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350053";"KLIŠKI PROLAZ"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350092";"KNINSKE BOJNE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350016";"KOSOROVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350104";"KOVAČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350077";"KRAMBERGEROVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350096";"KRANJČEVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350054";"KRBAVSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350024";"KREŠIMIROVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350035";"KUMIČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350064";"KUPREŠKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350141";"KVATERNIKOVE SKALE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350112";"LISINSKOGA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350086";"LORNJINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350110";"MAROVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350028";"MARULIĆEV TRG"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350060";"MASLENIČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350050";"MATIJAŠEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350103";"MATOŠEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350055";"MEDAČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350014";"MEŠTROVIČEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350111";"MIHANOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350129";"MILANOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350082";"MOHOROVIČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350084";"MONTIJEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350022";"MUTIMIROVE SKALE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350034";"NAKIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350010";"NELIPIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350068";"NINSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350088";"NOVAKOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350046";"OBALA VLADIMIRA VIDRIĆA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350019";"ODAKOVE SKALE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350044";"PAVLINOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350126";"POLJAKOV PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350065";"POLJIČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350095";"PRERADOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350027";"PROLAZ BANA PETRA ZRINSKOG"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350026";"PROLAZ KNEZA FRANA KRSTE FRANKOPANA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350135";"PROMINSKI PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350133";"PUT KRČIĆA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350089";"RENDIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350021";"RESIČINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350083";"RUŽIČKINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350048";"SELJAČKE BUNE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350059";"SIGETSKI PROLAZ"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350123";"SINJSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350066";"SISAČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350070";"SOLINSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350045";"STARČEVIĆEV TRG"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350117";"STEPINČEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350137";"STOŠIČEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350134";"STRI PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350119";"SURONJINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350031";"SVAČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350145";"SVETOG ANTE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350107";"ŠENOINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350118";"ŠEPEROVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350029";"ŠETALIŠTE HRVOJA POŽARA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350109";"ŠIMIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350017";"ŠIMUNOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350057";"ŠKABRNJSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350006";"ŠUŠKOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350085";"TESLINA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350113";"TIJARDOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350003";"TOMISLAVOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350001";"TRG OLUJE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350075";"TRPIMIROVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350143";"TUĐMANOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350150";"TVRĐAVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350062";"TVRTKOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350018";"UJEVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350154";"ULICA 72. BOJNE VOJNE POLICIJE"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350097";"ULICA BANA IVANA PALIŽANA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350030";"ULICA FRA ANDRIJE KAČIĆA MIOČIĆA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350153";"ULICA GOSPE VELIKOGA HRVATSKOG KRSNOG ZAVJETA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350152";"ULICA VLAHE BUKOVCA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350047";"USKOČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350061";"VELEBITSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350042";"VINJALIĆEV PROLAZ"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350023";"VIŠESLAVOVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350081";"VITEZOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350079";"VRANČIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350073";"VRGORAČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350072";"VRLIČKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350131";"VUGDELIJIN PUT"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350049";"VUKOVARSKA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350115";"ZAJČEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350020";"ZLATOVIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350015";"ZORANIĆEVA"
"15";"1961";"KNIN";"1";"29335";"KNIN";"293350002";"ZVONIMIROVA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430014";"ANIĆA GLAVICA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430013";"ANTE ANIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430008";"CESTA DOMOVINSKOG RATA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430011";"DIONISIJA NOVAKOVIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430018";"DR. MARKA DOKOZE"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430017";"FRA ANDRIJE MARIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430020";"FRANE BULIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430001";"FRA PETRA KNEŽEVIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430009";"HRVATSKIH GENERALA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430019";"JOŠKA ČAČIĆ BEGA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430006";"KNINSKIH BISKUPA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430007";"SURONJINA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430010";"SV. NIKOLE TAVELIĆA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430004";"TOMISLAVOVA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430012";"VITEZA JOVANA SINOBADA"
"15";"1961";"KNIN";"1";"29343";"KNINSKO POLJE";"293430005";"ZAJČEVA"
"7";"1767";"KAPELA";"2";"29351";"KOBASIČARI";"293510001";"KOBASIČARI"
"1";"5410";"VELIKA GORICA";"1";"29378";"KOBILIĆI";"293780001";"KOBILIĆ"
"4";"1791";"KARLOVAC";"1";"29360";"KOBILIĆ POKUPSKI";"293600001";"KOBILIĆ POKUPSKI"
"19";"3433";"POJEZERJE";"2";"29386";"KOBILJAČA";"293860001";"KOBILJAČA"
"3";"1023";"DVOR";"2";"29394";"KOBILJAK";"293940001";"KOBILJAK"
"8";"388";"BROD MORAVICE";"2";"29408";"KOCIJANI";"294080001";"KOCIJANI"
"8";"698";"DELNICE";"1";"29416";"KOČIČIN";"294160001";"KOČIČIN"
"18";"4979";"VIŠNJAN - VISIGNANO";"2";"29424";"KOČIĆI";"294240001";"KOČIĆI"
"4";"5304";"ŽAKANJE";"2";"29432";"KOHANJAC";"294320001";"KOHANJAC"
"7";"248";"BJELOVAR";"1";"29467";"KOKINAC";"294670001";"KOKINAC"
"4";"5037";"VOJNIĆ";"2";"29475";"KOKIREVO";"294750001";"KOKIREVO"
"10";"3077";"ORAHOVICA";"1";"29483";"KOKOČAK";"294830003";"MILANA PUHANIĆA"
"10";"3077";"ORAHOVICA";"1";"29483";"KOKOČAK";"294830002";"MOMIRA KRMPOTIĆA"
"17";"5118";"VRGORAC";"1";"29491";"KOKORIĆI";"294910001";"KOKORIĆI"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050013";"BRIŽAK"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050016";"FIGURICA"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050017";"KOMUN"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050006";"KOZLAR"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050007";"OŠTARIĆEVI DVORI"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050015";"PARUNKA"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050011";"RUDINA"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050004";"STANIĆ"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050014";"ŠUGAROVI DVORI"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050010";"ŠUPRAHINI DVORI"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050008";"TRG KRALJA TOMISLAVA"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050009";"ULICA BARTULA KAŠIĆA"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050005";"VANĐELJE"
"13";"6220";"KOLAN";"2";"29505";"KOLAN";"295050012";"ZUBOVIĆEVI DVORI"
"13";"6220";"KOLAN";"2";"75485";"KOLANJSKI GAJAC";"754850003";"III ULICA UGAJCU"
"13";"6220";"KOLAN";"2";"75485";"KOLANJSKI GAJAC";"754850002";"II ULICA U GAJCU"
"13";"6220";"KOLAN";"2";"75485";"KOLANJSKI GAJAC";"754850001";"I ULICA U GAJCU"
"6";"6181";"GORNJA RIJEKA";"2";"29513";"KOLAREC";"295130001";"KOLAREC"
"7";"1619";"IVANSKA";"2";"29521";"KOLAREVO SELO";"295210001";"KOLAREVO SELO"
"4";"5037";"VOJNIĆ";"2";"29530";"KOLARIĆ";"295300001";"KOLARIĆ"
"13";"175";"BENKOVAC";"1";"29548";"KOLARINA";"295480001";"KOLARINA"
"5";"485";"CESTICA";"2";"29556";"KOLAROVEC";"295560002";"ULICA 8. MAJA"
"5";"485";"CESTICA";"2";"29556";"KOLAROVEC";"295560001";"VARAŽDINSKA ULICA"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640001";"BUDIM"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640002";"ĐILASI"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640003";"LJUNE"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640004";"MATIJEVIĆI"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640005";"ŠUŠE"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640006";"ŠUŠE-MAMULIĆI"
"15";"1848";"KISTANJE";"2";"29564";"KOLAŠAC";"295640007";"ŠUŠE-VLAKE"
"6";"3662";"RASINJA";"2";"29572";"KOLEDINEC";"295720001";"KOLEDINEC"
"1";"5363";"RAKOVEC";"2";"29599";"KOLENICA";"295990001";"KOLENICA"
"1";"5363";"RAKOVEC";"2";"29599";"KOLENICA";"295990002";"ULICA ŠAMBAR GORNJI"
"4";"2810";"NETRETIĆ";"2";"29602";"KOLENOVAC";"296020001";"KOLENOVAC"
"19";"981";"DUBROVNIK";"1";"29629";"KOLOČEP";"296290001";"BORJE"
"19";"981";"DUBROVNIK";"1";"29629";"KOLOČEP";"296290002";"DONJE ČELO"
"19";"981";"DUBROVNIK";"1";"29629";"KOLOČEP";"296290003";"GORNJE ČELO"
"18";"4979";"VIŠNJAN - VISIGNANO";"2";"29637";"KOLUMBERA";"296370001";"KOLUMBERA"
"17";"5134";"VRLIKA";"1";"29645";"KOLJANE";"296450012";"KOLJANE"
"13";"1317";"GRAČAC";"2";"29653";"KOM";"296530002";"KOM"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610001";"DONJE SELO"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610002";"DUBRAVE"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610003";"GORNJE SELO"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610004";"GRUŠIĆI"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610005";"KOTARI"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610008";"TEPIN DO"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610006";"VIGNJE"
"19";"1988";"KONAVLE";"2";"29661";"KOMAJI";"296610007";"VLAHOTINE"
"19";"3999";"SLIVNO";"2";"29670";"KOMARNA";"296700001";"KOMARNA"
"12";"4189";"STARO PETROVO SELO";"2";"29688";"KOMARNICA";"296880001";"KOMARNICA"
"5";"4375";"SVETI ĐURĐ";"2";"29696";"KOMARNICA LUDBREŠKA";"296960001";"KOMARNICA LUDBREŠKA"
"11";"1775";"KAPTOL";"2";"29700";"KOMAROVCI";"297000001";"KOMAROVCI"
"6";"3247";"PETERANEC";"2";"29718";"KOMATNICA";"297180001";"KOMATNICA"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260004";"GRADINA"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260002";"KOMAZECI-ĆOKALICE"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260003";"KOMAZECI-JABUKE"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260001";"KOMAZECI-MUJIĆI"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260005";"MIRILE"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260008";"STANARI"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260009";"VELIKA VAROŠ"
"13";"2968";"OBROVAC";"1";"29726";"KOMAZECI";"297260010";"VUKČEVIĆI"
"4";"493";"CETINGRAD";"2";"29734";"KOMESARAC";"297340001";"KOMESARAC"
"10";"4995";"VOĆIN";"2";"29742";"KOMETNIK-JORGIĆI";"297420001";"KOMETNIK-JORGIĆI"
"10";"4995";"VOĆIN";"2";"29769";"KOMETNIK-ZUBIĆI";"297690001";"KOMETNIK-ZUBIĆI"
"9";"4677";"UDBINA";"2";"29777";"KOMIĆ";"297770001";"KOMIĆ"
"1";"4294";"SVETI IVAN ZELINA";"1";"29793";"KOMIN";"297930001";"KOMIN"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850001";"BANA JOSIPA JELAČIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850005";"KRALJA TOMISLAVA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850006";"KRALJA ZVONIMIRA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850007";"LISNA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850008";"LUČICA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850009";"MATICE HRVATSKE"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850011";"NERETVANSKIH GUSARA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850012";"OBALA STJEPANA RADIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850013";"PODJARUGA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850014";"PRAM SELO"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850015";"PUT KLANCA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850016";"PUT MARINUŠE"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850017";"PUT STANICE"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850019";"PUT SVETOG KRIŽA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850018";"PUT SVETOG ROKA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850020";"PUT UŠĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850021";"RIBAR"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850026";"TRBONJIĆA JARUGA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850022";"ULICA ANTE STARČEVIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850010";"ULICA ANTUNA MIHANOVIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850024";"ULICA AUGUSTA ŠENOE"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850004";"ULICA IVANA GUNDULIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850003";"ULICA IVE DUGANDŽIĆA-MIŠIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850025";"ULICA NIKOLE ŠUBIĆA ZRINSKOG"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850002";"ULICA RUĐERA BOŠKOVIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850023";"ULICA SVETOG ANTE"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850027";"ULICA TINA UJEVIĆA"
"19";"3352";"PLOČE";"1";"29785";"KOMIN";"297850028";"VRILO"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070004";"BIŠEVSKA ULICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070005";"BRIG"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070006";"BUCOL"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070007";"ČIKOLINA STRODA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070067";"GAT KRALJA PETRA KREŠIMIRA IV"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070008";"GOLU BARDO"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070062";"GRODAC"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070012";"GURNJI PUT"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070017";"JONČIĆEVA ULICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070019";"KONDIJIN STRODA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070056";"KORITA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070057";"KOSTIRNA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070020";"KOVOCOVA STRODA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070023";"OBALA PAPE ALEKSANDRA3"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070024";"PALAGRUŽINA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070025";"PENICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070026";"PETRIČEVA STRODA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070028";"POD KULU MAZOLEN"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070029";"PODŠPILJSKA ULICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070055";"POTOK"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070030";"PRI ŠPANJULOVO"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070031";"PUT BATUDE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070054";"PUT BENEDIKTINACA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070032";"PUT KAMENICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070033";"PUT LUCICE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070034";"PUT NORPINE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070047";"PUT OKLJUČNE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070035";"RIBARSKA ULICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070036";"RIVA SVETEGA MIKULE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070037";"STRADUN"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070039";"ŠKOLSKA ULICA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070040";"ŠKOR"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070060";"TEŽAČKA CESTA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070010";"TRG GOSPE OD SEDAM ŽALOSTI"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070042";"TRG KRALJA TOMISLAVA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070043";"TRUP"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070001";"ULICA ANDRIJE KAČIĆA MIOŠIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070002";"ULICA ANDRIJE VITALJIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070065";"ULICA ANTUNA MIHANOVIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070003";"ULICA BAR.EUGENA RANSONNE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070066";"ULICA BRUNA BUŠIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070018";"ULICA DON MIHOVILA PAVLINOVIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070053";"ULICA DR. ANTE STARČEVIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070063";"ULICA EUGENA KVATERNIKA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070046";"ULICA FILOZOFA PETRIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070009";"ULICA GORICINA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070013";"ULICA HRVATSKIH MUČENIKA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070014";"ULICA IVANA GUNDULIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070015";"ULICA IVANIĆ MATIJE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070016";"ULICA J.J.STROSSMAYERA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070061";"ULICA KARDINALA ALOJZIJA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070038";"ULICA KRALJA PETRA SVAČIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070011";"ULICA MATIJE GUPCA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070064";"ULICA  MILE BUDAKA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070048";"ULICA SAN PEDRA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070049";"ULICA SVETOG ANDRIJE"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070041";"ULICA TINA UJEVIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070050";"ULICA VINKA FORETIĆA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070052";"ULICA ZRINSKO-FRANKOPANSKA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070044";"UL.KOMIŠKIH ISELJENIKA"
"17";"1970";"KOMIŽA";"1";"29807";"KOMIŽA";"298070045";"UL.SILVIJA MARTINISA"
